dataset,filename,path,Early blight,Healthy,Late blight,Leaf Miner,Magnesium Deficiency,Nitrogen Deficiency,Pottassium Deficiency,Spotted Wilt Virus,SUM
train,IMG20220325142557.jpg,\train\Leaf Miner_Magnesium Deficiency,,,,1,1,,,,2
train,IMG20220323175944.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220323175948.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220323180058.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220323180102.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220323180106.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220323180117.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220323182512.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220323182848.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220323182851.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220323182855.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220323182858.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220323182912.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220323182932.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220323183635.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324105705.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324105709.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110033.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110053.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110109.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110117.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110128.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110133.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110135.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110153.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110257.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110326.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110329.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110342.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110346.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110353.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110357.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110418.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110709.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110739.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324110823.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324111708.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324111751.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324111919.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324111921.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324112036.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324112057.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324112103.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324112639.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324112642.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324112645.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324113612.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324113836.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324121456.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325105331.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325110341.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325110519.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325110751.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325111053.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325111112.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325113619.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325113732.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325115523.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325115528.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325115543.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325115613.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325115620.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325115655.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325121028.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325121057.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325121134.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325121224.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220325134352.jpg,\train\Leaf Miner_Nitrogen Deficiency,,,,1,,1,,,2
train,IMG20220324104850.jpg,\train\Leaf Miner_pottassium,,,,1,,,1,,2
train,IMG20220324115902.jpg,\train\Leaf Miner_pottassium,,,,1,,,1,,2
train,IMG20220325105245.jpg,\train\Leaf Miner_pottassium,,,,1,,,1,,2
train,IMG20220325105248.jpg,\train\Leaf Miner_pottassium,,,,1,,,1,,2
train,IMG20220325110458.jpg,\train\Leaf Miner_pottassium,,,,1,,,1,,2
train,IMG20220325110640.jpg,\train\Leaf Miner_pottassium,,,,1,,,1,,2
train,IMG20220325111009.jpg,\train\Leaf Miner_pottassium,,,,1,,,1,,2
train,IMG20220325121145.jpg,\train\Leaf Miner_pottassium,,,,1,,,1,,2
train,IMG20220325141955.jpg,\train\Leaf Miner_pottassium,,,,1,,,1,,2
train,IMG20220323093233.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323094134.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323094142.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323094208.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323094417.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323094559.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323094727.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323094846.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323095134.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323095317.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323095518.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323095658.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323095736.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323095747.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323095756.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323095804.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323095839.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323100507.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323100653.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323100854.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323100945.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323101052.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323101804.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323101816.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323101832.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323102217.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323102434.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323102446.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323102620.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323102703.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323102707.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323102725.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323103013.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323103020.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323103036.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323103113.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323103117.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323103239.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323103556.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323103613.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323103830.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323103908.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323103931.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104005.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104020.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104040.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104044.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104159.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104229.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104233.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104236.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104256.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104300.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104303.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104329.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104348.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104413.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104434.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104443.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104528.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104548.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104605.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104652.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104656.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104737.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323104935.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323105002.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323105116.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323105202.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323105453.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323105500.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323105507.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323105641.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323105834.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323105924.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323110010.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323110015.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323110611.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323110636.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323110745.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323110827.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323110833.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323110838.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323110933.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323111423.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323111435.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323111453.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323111550.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323111808.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323111838.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323111857.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323111904.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323122354.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323122538.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323122548.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323123013.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323123111.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323123200.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323123653.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323123703.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323123833.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323123838.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323124407.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323124412.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323124929.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323125013.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323125309.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323125320.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323125332.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323125348.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323125441.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323125608.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323125738.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323125755.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323125800.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323130233.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323130345.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323130922.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323132350.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323132409.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323132411.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323132533.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323132536.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323132638.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323170855.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323170932.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323173355.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323175141.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323175144.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323175353.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323180309.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323180358.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323182228.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323183149.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323183500.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323183503.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323183517.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323183632.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323183640.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323183643.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323183749.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323183752.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323183831.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323184148.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323185118.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323185121.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323185137.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220323185303.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324110122.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324110554.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324111428.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324111453.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324111511.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324111518.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324111716.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324111856.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324111901.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324111905.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324112219.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324112424.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324113122.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324114721.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324114724.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324114929.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324115011.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324115234.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324115312.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324115346.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324115712.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324115730.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120154.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120258.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120309.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120312.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120320.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120332.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120337.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120431.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120435.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120522.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120603.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120606.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120720.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120840.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120847.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120856.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324120901.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324121037.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324121058.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324121218.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324121243.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324121305.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324121430.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324121444.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324121504.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324121601.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324121604.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324121719.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324121806.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324121813.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324121848.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
train,IMG20220324121850.jpg,\train\Leaf Miner_Spotted Wilt Virus,,,,1,,,,1,2
